Customer_ID,Branch,Region,Product,Customer_Segment,Loan_Officer,Disbursement_Date,Tenure_Months,Interest_Rate,Disbursed_Amount,Outstanding_Balance,DPD,IFRS9_Stage
CUST00947,Mombasa,Coast,Asset Finance,SME,F. Wanjiru,2025-03-06,24,0.1685,189198.16,62773.92,0,Stage 1 - Performing
CUST00948,Kisumu,Nyanza,Personal Loan,SME,S. Kimani,2023-02-18,36,0.1857,55261.84,16215.91,0,Stage 1 - Performing
CUST00949,Thika,Central,Motor Loan,SME,L. Achieng,2024-05-12,12,0.1376,65387.43,47031.04,0,Stage 1 - Performing
CUST00950,Nakuru,Rift Valley,Motor Loan,Retail,J. Mwangi,2024-10-30,24,0.1434,498473.23,277162.76,20,Stage 1 - Performing
CUST00951,Nakuru,Rift Valley,Personal Loan,Retail,L. Achieng,2024-12-17,60,0.1765,503195.87,454761.69,32,Stage 2 - Underperforming
CUST00952,Nairobi CBD,Nairobi,Motor Loan,Retail,P. Njoroge,2023-04-23,24,0.154,270692.28,87249.05,150,Stage 3 - Non-Performing
CUST00953,Mombasa,Coast,Asset Finance,SME,M. Hassan,2025-01-10,84,0.1716,640219.07,504003.34,10,Stage 1 - Performing
CUST00954,Kitengela,Nairobi,Personal Loan,Corporate,F. Wanjiru,2024-06-16,12,0.1394,420374.04,366438.12,60,Stage 2 - Underperforming
CUST00955,Nakuru,Rift Valley,SME Loan,Retail,J. Mwangi,2023-12-05,48,0.1231,61245.26,43683.16,150,Stage 3 - Non-Performing
CUST00956,Eldoret,Rift Valley,Mortgage,SME,J. Mwangi,2023-08-03,84,0.1502,332077.31,65741.53,120,Stage 3 - Non-Performing
CUST00957,Kitengela,Nairobi,SME Loan,Retail,L. Achieng,2023-08-16,12,0.17,289050.55,45593.26,1,Stage 1 - Performing
CUST00958,Kisumu,Nyanza,Personal Loan,Corporate,L. Achieng,2023-10-01,24,0.1536,231843.93,75857.21,0,Stage 1 - Performing
CUST00959,Mombasa,Coast,Personal Loan,SME,L. Achieng,2023-08-26,36,0.1495,541496.83,293522.65,0,Stage 1 - Performing
CUST00960,Nakuru,Rift Valley,Motor Loan,Corporate,M. Hassan,2024-02-17,60,0.1721,475892.98,309181.82,10,Stage 1 - Performing
CUST00961,Westlands,Nairobi,Asset Finance,SME,S. Kimani,2023-09-04,60,0.1224,117323.14,18431.78,20,Stage 1 - Performing
CUST00962,Kisumu,Nyanza,Personal Loan,Retail,S. Kimani,2023-10-13,84,0.1885,178267.7,146151.32,15,Stage 1 - Performing
CUST00963,Nairobi CBD,Nairobi,Motor Loan,SME,A. Otieno,2025-02-12,24,0.1748,319521.21,241789.75,60,Stage 2 - Underperforming
CUST00964,Mombasa,Coast,Personal Loan,Retail,S. Kimani,2024-02-25,24,0.1296,332495.5,128481.6,150,Stage 3 - Non-Performing
CUST00965,Westlands,Nairobi,SME Loan,SME,F. Wanjiru,2024-06-01,60,0.1473,129021.06,62033.98,10,Stage 1 - Performing
CUST00966,Westlands,Nairobi,Overdraft,Retail,P. Njoroge,2024-11-08,24,0.1761,302739.45,263212.3,120,Stage 3 - Non-Performing
CUST00967,Nakuru,Rift Valley,Personal Loan,Retail,P. Njoroge,2024-04-17,36,0.1667,703554.3,598516.8,0,Stage 1 - Performing
CUST00968,Mombasa,Coast,Overdraft,Retail,A. Otieno,2023-07-09,60,0.1332,305875.14,122406.12,0,Stage 1 - Performing
CUST00969,Kisumu,Nyanza,Mortgage,Corporate,A. Otieno,2023-09-17,84,0.1675,222487.87,47472.8,0,Stage 1 - Performing
CUST00970,Eldoret,Rift Valley,Asset Finance,Retail,P. Njoroge,2025-04-08,84,0.1419,109427.7,89334.35,60,Stage 2 - Underperforming
CUST00971,Thika,Central,SME Loan,Retail,L. Achieng,2024-10-29,48,0.1369,292732.73,182252.4,32,Stage 2 - Underperforming
CUST00972,Nakuru,Rift Valley,Asset Finance,Corporate,F. Wanjiru,2023-06-14,24,0.1344,696003.76,161115.34,120,Stage 3 - Non-Performing
CUST00973,Kitengela,Nairobi,SME Loan,Retail,A. Otieno,2024-02-27,24,0.1566,139933.52,19314.31,120,Stage 3 - Non-Performing
CUST00974,Kisumu,Nyanza,Asset Finance,Retail,F. Wanjiru,2024-07-05,36,0.149,292444.34,176330.71,90,Stage 2 - Underperforming
CUST00975,Kitengela,Nairobi,Mortgage,Retail,P. Njoroge,2025-04-07,36,0.1488,622617.93,381777.15,60,Stage 2 - Underperforming
CUST00976,Nairobi CBD,Nairobi,Personal Loan,SME,F. Wanjiru,2024-06-07,84,0.1784,77215.68,72373.41,0,Stage 1 - Performing
CUST00977,Nakuru,Rift Valley,Motor Loan,Corporate,M. Hassan,2023-03-14,84,0.125,1675013.21,902041.58,150,Stage 3 - Non-Performing
CUST00978,Kisumu,Nyanza,Personal Loan,Retail,M. Hassan,2023-07-16,48,0.1215,50948.78,33033.06,150,Stage 3 - Non-Performing
CUST00979,Nairobi CBD,Nairobi,Personal Loan,Retail,L. Achieng,2023-07-01,12,0.1897,530924.1,322590.3,60,Stage 2 - Underperforming
CUST00980,Westlands,Nairobi,Personal Loan,Corporate,S. Kimani,2024-10-13,48,0.1678,446577.36,308542.97,0,Stage 1 - Performing
CUST00981,Nakuru,Rift Valley,Motor Loan,SME,M. Hassan,2023-02-28,24,0.1542,589736.98,461596.13,0,Stage 1 - Performing
CUST00982,Mombasa,Coast,SME Loan,SME,S. Kimani,2025-01-29,48,0.1279,146501.84,120604.04,20,Stage 1 - Performing
CUST00983,Thika,Central,Personal Loan,Retail,P. Njoroge,2023-11-27,60,0.1308,362585.23,246327.99,0,Stage 1 - Performing
CUST00984,Kisumu,Nyanza,Asset Finance,Retail,L. Achieng,2025-05-19,60,0.1319,580840.33,184146.98,60,Stage 2 - Underperforming
CUST00985,Eldoret,Rift Valley,SME Loan,Corporate,J. Mwangi,2025-06-02,60,0.1276,403840.05,88016.98,0,Stage 1 - Performing
CUST00986,Nairobi CBD,Nairobi,Asset Finance,Retail,P. Njoroge,2023-07-30,24,0.1381,1047446.62,841131.31,0,Stage 1 - Performing
CUST00987,Eldoret,Rift Valley,Overdraft,Retail,F. Wanjiru,2023-06-02,24,0.137,454035.38,268952.66,0,Stage 1 - Performing
CUST00988,Kisumu,Nyanza,Motor Loan,Retail,M. Hassan,2023-07-11,36,0.1889,573369.72,239164.15,0,Stage 1 - Performing
CUST00989,Nairobi CBD,Nairobi,Mortgage,Retail,S. Kimani,2023-08-04,60,0.1511,332036.19,176727.49,0,Stage 1 - Performing
CUST00990,Mombasa,Coast,SME Loan,Retail,L. Achieng,2024-05-28,12,0.141,135485.21,109347.8,0,Stage 1 - Performing
CUST00991,Westlands,Nairobi,Motor Loan,Retail,L. Achieng,2023-05-31,12,0.1531,247382.78,44054.6,90,Stage 2 - Underperforming
CUST00992,Nairobi CBD,Nairobi,SME Loan,Retail,S. Kimani,2025-01-27,84,0.1566,111980.19,105274.54,10,Stage 1 - Performing
CUST00993,Westlands,Nairobi,SME Loan,Retail,A. Otieno,2024-03-29,84,0.1774,349364.02,151810.84,0,Stage 1 - Performing
CUST00994,Westlands,Nairobi,Motor Loan,SME,A. Otieno,2025-06-04,48,0.1418,526131.51,321051.76,32,Stage 2 - Underperforming
CUST00995,Kisumu,Nyanza,Personal Loan,Retail,M. Hassan,2023-06-30,84,0.16,584678.68,470022.65,0,Stage 1 - Performing
CUST00996,Kitengela,Nairobi,Personal Loan,Retail,J. Mwangi,2024-03-11,24,0.1238,343657.09,39631.21,90,Stage 2 - Underperforming
CUST00997,Kisumu,Nyanza,SME Loan,SME,M. Hassan,2024-09-12,36,0.1767,94003.85,12720.64,0,Stage 1 - Performing
CUST00998,Kitengela,Nairobi,Asset Finance,SME,J. Mwangi,2024-07-20,12,0.1494,376185.55,264734.62,150,Stage 3 - Non-Performing
CUST00999,Nakuru,Rift Valley,Overdraft,Retail,A. Otieno,2023-06-25,12,0.1753,342172.69,71769.25,120,Stage 3 - Non-Performing
CUST01000,Westlands,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-05-02,48,0.1306,119727.03,22378.34,0,Stage 1 - Performing
CUST01001,Westlands,Nairobi,SME Loan,Corporate,M. Hassan,2024-06-07,12,0.1327,457202.16,149554.73,10,Stage 1 - Performing
CUST01002,Eldoret,Rift Valley,Personal Loan,SME,S. Kimani,2024-04-05,60,0.1486,158493.21,113033.65,60,Stage 2 - Underperforming
CUST01003,Thika,Central,SME Loan,Retail,P. Njoroge,2025-01-22,36,0.1441,338460.43,172023.95,15,Stage 1 - Performing
CUST01004,Mombasa,Coast,Asset Finance,Retail,J. Mwangi,2024-05-13,24,0.1428,421335.44,104996.17,15,Stage 1 - Performing
CUST01005,Westlands,Nairobi,SME Loan,Retail,A. Otieno,2023-05-24,12,0.1455,84983.27,75620.28,90,Stage 2 - Underperforming
CUST01006,Kisumu,Nyanza,Motor Loan,Retail,F. Wanjiru,2025-02-02,24,0.1794,273975.3,170449.29,0,Stage 1 - Performing
CUST01007,Thika,Central,Motor Loan,Retail,M. Hassan,2024-09-30,84,0.1465,443703.24,216760.38,0,Stage 1 - Performing
CUST01008,Westlands,Nairobi,Motor Loan,Retail,J. Mwangi,2023-03-04,12,0.1599,206846.21,106705.05,0,Stage 1 - Performing
CUST01009,Westlands,Nairobi,Motor Loan,Retail,M. Hassan,2024-10-26,12,0.1717,470996.75,337832.68,32,Stage 2 - Underperforming
CUST01010,Westlands,Nairobi,Overdraft,Retail,L. Achieng,2025-02-23,24,0.1644,154393.23,104875.45,1,Stage 1 - Performing
CUST01011,Mombasa,Coast,Personal Loan,Retail,A. Otieno,2024-07-08,36,0.1756,259112.04,51848.94,10,Stage 1 - Performing
CUST01012,Kitengela,Nairobi,Personal Loan,Retail,J. Mwangi,2024-10-13,48,0.1366,424972.36,296459.33,20,Stage 1 - Performing
CUST01013,Westlands,Nairobi,Overdraft,SME,S. Kimani,2025-06-07,48,0.1515,332050.06,174941.38,90,Stage 2 - Underperforming
CUST01014,Eldoret,Rift Valley,Personal Loan,Corporate,P. Njoroge,2023-12-04,36,0.1779,446181.85,368208.2,0,Stage 1 - Performing
CUST01015,Kitengela,Nairobi,Mortgage,Corporate,L. Achieng,2024-02-01,12,0.1776,327222.25,164157.3,0,Stage 1 - Performing
CUST01016,Kisumu,Nyanza,Motor Loan,Retail,P. Njoroge,2023-07-17,48,0.1446,209998.51,79731.17,150,Stage 3 - Non-Performing
CUST01017,Thika,Central,SME Loan,SME,M. Hassan,2023-06-24,84,0.1475,794405.32,452048.93,0,Stage 1 - Performing
CUST01018,Kitengela,Nairobi,Personal Loan,SME,A. Otieno,2024-11-20,36,0.1388,348519.58,155499.8,1,Stage 1 - Performing
CUST01019,Mombasa,Coast,Asset Finance,Retail,M. Hassan,2023-03-10,48,0.1225,272081.89,246928.13,0,Stage 1 - Performing
CUST01020,Thika,Central,SME Loan,Retail,F. Wanjiru,2023-03-26,60,0.1477,1288165.71,694156.07,45,Stage 2 - Underperforming
CUST01021,Thika,Central,Personal Loan,SME,M. Hassan,2025-02-26,36,0.1584,231119.92,61175.36,0,Stage 1 - Performing
CUST01022,Nairobi CBD,Nairobi,SME Loan,SME,L. Achieng,2025-03-12,36,0.1489,923356.21,767205.2,0,Stage 1 - Performing
CUST01023,Westlands,Nairobi,SME Loan,SME,M. Hassan,2025-02-13,36,0.1264,642035.67,424469.91,0,Stage 1 - Performing
CUST01024,Thika,Central,Personal Loan,Retail,P. Njoroge,2025-04-15,36,0.1253,269664.9,240694.02,0,Stage 1 - Performing
CUST01025,Nairobi CBD,Nairobi,Overdraft,SME,J. Mwangi,2024-06-29,60,0.1858,251101.61,42069.64,90,Stage 2 - Underperforming
CUST01026,Nairobi CBD,Nairobi,Overdraft,SME,P. Njoroge,2023-08-02,60,0.1781,267085.74,230867.5,0,Stage 1 - Performing
CUST01027,Eldoret,Rift Valley,Personal Loan,SME,M. Hassan,2024-08-18,84,0.1661,261023.32,203301.12,120,Stage 3 - Non-Performing
CUST01028,Westlands,Nairobi,Motor Loan,Retail,L. Achieng,2023-05-07,36,0.1346,586254.33,259541.96,0,Stage 1 - Performing
CUST01029,Kitengela,Nairobi,SME Loan,Retail,M. Hassan,2024-09-06,84,0.1757,363523.75,333239.38,45,Stage 2 - Underperforming
CUST01030,Nakuru,Rift Valley,Personal Loan,Retail,M. Hassan,2023-08-26,48,0.1418,1219459.71,291330.21,0,Stage 1 - Performing
CUST01031,Nakuru,Rift Valley,Overdraft,Retail,S. Kimani,2025-04-03,12,0.1434,191066.82,32912.24,15,Stage 1 - Performing
CUST01032,Nakuru,Rift Valley,Motor Loan,Retail,L. Achieng,2024-11-11,84,0.1633,160142.72,33072.39,0,Stage 1 - Performing
CUST01033,Mombasa,Coast,Asset Finance,Retail,S. Kimani,2024-12-23,24,0.1357,357950.61,97358.62,10,Stage 1 - Performing
CUST01034,Thika,Central,Asset Finance,SME,L. Achieng,2024-07-05,24,0.1281,142369.55,69002.83,10,Stage 1 - Performing
CUST01035,Nakuru,Rift Valley,Motor Loan,Retail,A. Otieno,2023-02-06,36,0.1429,308086.21,216052.9,32,Stage 2 - Underperforming
CUST01036,Thika,Central,Overdraft,Corporate,P. Njoroge,2023-12-04,12,0.1411,474430.71,317970.63,60,Stage 2 - Underperforming
CUST01037,Westlands,Nairobi,Personal Loan,Retail,P. Njoroge,2024-03-01,24,0.1299,219441.32,190146.77,120,Stage 3 - Non-Performing
CUST01038,Kitengela,Nairobi,Asset Finance,Retail,P. Njoroge,2023-02-12,12,0.1724,448919.83,282138.15,0,Stage 1 - Performing
CUST01039,Kisumu,Nyanza,Personal Loan,Retail,P. Njoroge,2024-01-05,36,0.1404,725399.03,170265.59,20,Stage 1 - Performing
CUST01040,Nairobi CBD,Nairobi,Personal Loan,Corporate,P. Njoroge,2024-12-17,60,0.1853,613925.11,170747.11,0,Stage 1 - Performing
CUST01041,Nairobi CBD,Nairobi,Asset Finance,Retail,A. Otieno,2024-04-09,24,0.1635,410591.47,287831.66,15,Stage 1 - Performing
CUST01042,Westlands,Nairobi,Mortgage,SME,M. Hassan,2023-06-18,12,0.1373,477251.62,212728.26,0,Stage 1 - Performing
CUST01043,Thika,Central,SME Loan,Retail,F. Wanjiru,2025-01-13,36,0.1388,166820.77,70590.27,0,Stage 1 - Performing
CUST01044,Mombasa,Coast,SME Loan,SME,F. Wanjiru,2023-01-24,48,0.1427,507711.75,349644.68,60,Stage 2 - Underperforming
CUST01045,Nairobi CBD,Nairobi,Overdraft,Retail,L. Achieng,2023-09-09,60,0.1472,707486.39,601057.41,0,Stage 1 - Performing
CUST01046,Westlands,Nairobi,SME Loan,Corporate,P. Njoroge,2024-11-15,36,0.1305,100506.46,71442.59,10,Stage 1 - Performing
CUST01047,Nairobi CBD,Nairobi,SME Loan,Retail,S. Kimani,2025-01-13,60,0.1703,397582.57,265393.19,0,Stage 1 - Performing
CUST01048,Kitengela,Nairobi,Motor Loan,Corporate,L. Achieng,2023-12-28,60,0.182,82319.66,68040.5,0,Stage 1 - Performing
CUST01049,Kisumu,Nyanza,SME Loan,SME,L. Achieng,2024-03-06,60,0.1884,622669.87,431744.21,0,Stage 1 - Performing
CUST01050,Kisumu,Nyanza,Personal Loan,SME,S. Kimani,2025-03-21,36,0.1475,228740.79,37557.05,0,Stage 1 - Performing
CUST01051,Mombasa,Coast,Motor Loan,Retail,M. Hassan,2023-01-18,84,0.1296,35460.57,19866.12,0,Stage 1 - Performing
CUST01052,Kisumu,Nyanza,Personal Loan,SME,M. Hassan,2023-11-10,12,0.1882,427472.9,226154.86,0,Stage 1 - Performing
CUST01053,Mombasa,Coast,Personal Loan,SME,L. Achieng,2024-06-08,12,0.1524,577107.63,323303.19,90,Stage 2 - Underperforming
CUST01054,Nakuru,Rift Valley,SME Loan,SME,A. Otieno,2023-12-04,48,0.1213,1103610.68,1000464.77,60,Stage 2 - Underperforming
CUST01055,Mombasa,Coast,Mortgage,SME,F. Wanjiru,2024-04-05,84,0.1378,691159.67,495452.01,0,Stage 1 - Performing
CUST01056,Westlands,Nairobi,Personal Loan,Corporate,L. Achieng,2024-05-20,12,0.1289,185125.49,98092.66,5,Stage 1 - Performing
CUST01057,Nairobi CBD,Nairobi,SME Loan,SME,F. Wanjiru,2024-01-14,36,0.1481,413328.71,329012.77,60,Stage 2 - Underperforming
CUST01058,Westlands,Nairobi,Mortgage,SME,M. Hassan,2024-02-13,60,0.1511,436218.88,59653.97,5,Stage 1 - Performing
CUST01059,Nakuru,Rift Valley,Personal Loan,Retail,P. Njoroge,2025-01-05,48,0.1811,152910.27,112965.84,90,Stage 2 - Underperforming
CUST01060,Eldoret,Rift Valley,Personal Loan,Retail,A. Otieno,2024-03-10,36,0.1231,95750.35,40781.04,0,Stage 1 - Performing
CUST01061,Eldoret,Rift Valley,Motor Loan,SME,F. Wanjiru,2025-05-29,12,0.1791,499492.68,395689.37,150,Stage 3 - Non-Performing
CUST01062,Nairobi CBD,Nairobi,Overdraft,SME,J. Mwangi,2023-11-06,12,0.1727,998053.38,155056.01,0,Stage 1 - Performing
CUST01063,Thika,Central,Motor Loan,SME,A. Otieno,2025-02-12,48,0.1793,111962.4,100133.77,60,Stage 2 - Underperforming
CUST01064,Kisumu,Nyanza,SME Loan,Retail,J. Mwangi,2025-04-20,12,0.1509,335659.55,264152.58,32,Stage 2 - Underperforming
CUST01065,Nakuru,Rift Valley,Personal Loan,Retail,L. Achieng,2025-06-18,12,0.185,207967.24,175969.07,45,Stage 2 - Underperforming
CUST01066,Mombasa,Coast,Overdraft,SME,F. Wanjiru,2023-01-01,48,0.1635,105420.22,70754.85,0,Stage 1 - Performing
CUST01067,Kitengela,Nairobi,SME Loan,SME,S. Kimani,2023-11-08,12,0.1608,798977.11,690478.13,0,Stage 1 - Performing
CUST01068,Mombasa,Coast,Motor Loan,Corporate,S. Kimani,2025-06-17,36,0.1819,541329.79,139180.41,1,Stage 1 - Performing
CUST01069,Mombasa,Coast,Mortgage,Corporate,F. Wanjiru,2024-01-03,84,0.1696,347926.97,160122.19,32,Stage 2 - Underperforming
CUST01070,Nakuru,Rift Valley,Overdraft,Corporate,S. Kimani,2023-12-23,24,0.1836,281099.23,144719.18,32,Stage 2 - Underperforming
CUST01071,Kisumu,Nyanza,Personal Loan,SME,P. Njoroge,2023-07-15,60,0.1326,181758.16,36394.46,20,Stage 1 - Performing
CUST01072,Mombasa,Coast,Overdraft,SME,S. Kimani,2023-08-08,84,0.1489,268793.67,184421.6,0,Stage 1 - Performing
CUST01073,Kitengela,Nairobi,SME Loan,SME,J. Mwangi,2024-10-04,48,0.1311,417515.79,161604.71,0,Stage 1 - Performing
CUST01074,Eldoret,Rift Valley,Asset Finance,Retail,J. Mwangi,2023-04-30,12,0.1355,147593.6,108668.2,90,Stage 2 - Underperforming
CUST01075,Nakuru,Rift Valley,Motor Loan,Retail,S. Kimani,2025-04-16,48,0.1542,302101.17,95839.26,0,Stage 1 - Performing
CUST01076,Kisumu,Nyanza,Personal Loan,Retail,J. Mwangi,2024-12-07,60,0.1451,403686.37,353191.78,0,Stage 1 - Performing
CUST01077,Westlands,Nairobi,Asset Finance,SME,S. Kimani,2024-05-01,12,0.1662,493618.46,319335.82,120,Stage 3 - Non-Performing
CUST01078,Nairobi CBD,Nairobi,SME Loan,Corporate,P. Njoroge,2025-04-28,60,0.13,373989.73,281651.49,0,Stage 1 - Performing
CUST01079,Nairobi CBD,Nairobi,Asset Finance,Retail,P. Njoroge,2024-01-19,12,0.1208,463743.56,293243.59,10,Stage 1 - Performing
CUST01080,Nairobi CBD,Nairobi,Personal Loan,Retail,J. Mwangi,2023-08-26,48,0.1322,253864.63,37542.45,0,Stage 1 - Performing
CUST01081,Kitengela,Nairobi,SME Loan,Retail,S. Kimani,2023-03-22,84,0.187,332523.11,269355.09,0,Stage 1 - Performing
CUST01082,Nairobi CBD,Nairobi,Motor Loan,SME,L. Achieng,2024-01-26,12,0.1871,168204.15,85235.68,32,Stage 2 - Underperforming
CUST01083,Thika,Central,Personal Loan,Retail,M. Hassan,2024-03-24,60,0.123,262980.04,233936.67,0,Stage 1 - Performing
CUST01084,Eldoret,Rift Valley,SME Loan,Retail,L. Achieng,2024-09-24,12,0.1294,665918.71,364497.64,0,Stage 1 - Performing
CUST01085,Mombasa,Coast,Personal Loan,Retail,M. Hassan,2024-07-19,84,0.1529,104990.96,93104.74,15,Stage 1 - Performing
CUST01086,Kitengela,Nairobi,Motor Loan,Retail,J. Mwangi,2025-05-06,48,0.123,219240.61,96134.98,1,Stage 1 - Performing
CUST01087,Thika,Central,Motor Loan,Retail,J. Mwangi,2024-05-12,12,0.1484,69547.41,43042.36,10,Stage 1 - Performing
CUST01088,Kisumu,Nyanza,Motor Loan,SME,P. Njoroge,2023-06-02,60,0.1742,1489045.03,1338416.63,0,Stage 1 - Performing
CUST01089,Kisumu,Nyanza,Personal Loan,SME,F. Wanjiru,2023-12-04,84,0.1412,199872.65,180227.71,15,Stage 1 - Performing
CUST01090,Westlands,Nairobi,Motor Loan,Retail,L. Achieng,2023-02-04,48,0.1275,63114.97,35843.66,90,Stage 2 - Underperforming
CUST01091,Nairobi CBD,Nairobi,SME Loan,Retail,L. Achieng,2024-02-14,84,0.1869,275446.81,86493.64,0,Stage 1 - Performing
CUST01092,Mombasa,Coast,Personal Loan,Retail,L. Achieng,2024-10-13,84,0.1739,1485847.84,1084456.76,15,Stage 1 - Performing
CUST01093,Thika,Central,SME Loan,Corporate,J. Mwangi,2025-02-23,12,0.1882,561249.27,243638.01,150,Stage 3 - Non-Performing
CUST01094,Westlands,Nairobi,Personal Loan,Retail,P. Njoroge,2024-03-13,60,0.1726,183047.12,73446.47,0,Stage 1 - Performing
CUST01095,Nairobi CBD,Nairobi,SME Loan,SME,M. Hassan,2025-04-02,48,0.1515,679521.1,315720.27,10,Stage 1 - Performing
CUST01096,Westlands,Nairobi,Mortgage,Corporate,F. Wanjiru,2023-07-10,48,0.146,527244.38,59927.5,45,Stage 2 - Underperforming
CUST01097,Thika,Central,SME Loan,Retail,A. Otieno,2024-07-04,24,0.1305,383287.51,155810.58,0,Stage 1 - Performing
CUST01098,Mombasa,Coast,SME Loan,Retail,S. Kimani,2024-03-01,84,0.1397,391563.65,319869.28,150,Stage 3 - Non-Performing
CUST01099,Mombasa,Coast,Overdraft,SME,S. Kimani,2025-05-20,36,0.1737,562511.92,247178.37,90,Stage 2 - Underperforming
CUST01100,Kitengela,Nairobi,Motor Loan,Retail,S. Kimani,2025-05-25,12,0.1483,280588.93,132055.08,0,Stage 1 - Performing
CUST01101,Thika,Central,Personal Loan,Retail,J. Mwangi,2023-05-02,60,0.1586,378126.84,145882.55,0,Stage 1 - Performing
CUST01102,Westlands,Nairobi,Personal Loan,SME,S. Kimani,2024-10-29,60,0.1371,379217.17,330026.75,0,Stage 1 - Performing
CUST01103,Kitengela,Nairobi,SME Loan,SME,F. Wanjiru,2024-06-11,12,0.1381,153915.57,44984.7,0,Stage 1 - Performing
CUST01104,Nairobi CBD,Nairobi,Mortgage,SME,S. Kimani,2023-08-18,60,0.1818,135482.56,74910.65,5,Stage 1 - Performing
CUST01105,Nakuru,Rift Valley,Mortgage,Retail,M. Hassan,2025-02-01,36,0.1679,539213.9,454501.22,0,Stage 1 - Performing
CUST01106,Eldoret,Rift Valley,Personal Loan,SME,L. Achieng,2024-10-20,24,0.163,124043.64,80663.51,0,Stage 1 - Performing
CUST01107,Nakuru,Rift Valley,SME Loan,Corporate,F. Wanjiru,2023-01-09,24,0.1495,430408.71,342965.27,45,Stage 2 - Underperforming
CUST01108,Nakuru,Rift Valley,Motor Loan,Retail,S. Kimani,2024-06-25,48,0.1381,147792.81,28835.36,45,Stage 2 - Underperforming
CUST01109,Thika,Central,Asset Finance,SME,J. Mwangi,2023-01-09,12,0.1382,682499.54,151079.45,20,Stage 1 - Performing
CUST01110,Nairobi CBD,Nairobi,Overdraft,Retail,S. Kimani,2023-05-02,24,0.1433,943313.96,499028.37,0,Stage 1 - Performing
CUST01111,Eldoret,Rift Valley,SME Loan,SME,F. Wanjiru,2024-04-30,60,0.1729,275023.28,247891.18,1,Stage 1 - Performing
CUST01112,Nakuru,Rift Valley,SME Loan,Retail,S. Kimani,2025-03-07,48,0.1858,402654.47,51737.93,120,Stage 3 - Non-Performing
CUST01113,Kitengela,Nairobi,Personal Loan,Retail,J. Mwangi,2024-05-20,24,0.136,84962.22,39967.61,15,Stage 1 - Performing
CUST01114,Eldoret,Rift Valley,Mortgage,Retail,A. Otieno,2025-06-16,48,0.1779,167268.83,80058.47,0,Stage 1 - Performing
CUST01115,Westlands,Nairobi,Asset Finance,SME,F. Wanjiru,2023-08-24,12,0.1628,549883.68,510709.11,0,Stage 1 - Performing
CUST01116,Mombasa,Coast,Mortgage,Retail,F. Wanjiru,2023-12-28,24,0.122,267937.79,99781.92,120,Stage 3 - Non-Performing
CUST01117,Nairobi CBD,Nairobi,Personal Loan,Retail,J. Mwangi,2023-04-07,60,0.1837,649986.97,558205.84,0,Stage 1 - Performing
CUST01118,Kitengela,Nairobi,Personal Loan,SME,M. Hassan,2024-03-25,84,0.1792,885959.73,717472.28,10,Stage 1 - Performing
CUST01119,Mombasa,Coast,Motor Loan,Retail,J. Mwangi,2024-07-26,36,0.1425,613273.13,268387.64,45,Stage 2 - Underperforming
CUST01120,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2023-09-06,84,0.1623,1101261.25,1037479.88,0,Stage 1 - Performing
CUST01121,Eldoret,Rift Valley,Mortgage,SME,F. Wanjiru,2023-07-11,84,0.1258,496364.92,250671.74,0,Stage 1 - Performing
CUST01122,Kisumu,Nyanza,SME Loan,Retail,J. Mwangi,2023-11-17,48,0.1749,305256.62,139290.58,120,Stage 3 - Non-Performing
CUST01123,Kitengela,Nairobi,SME Loan,SME,F. Wanjiru,2023-11-13,84,0.1547,310992.62,215557.78,5,Stage 1 - Performing
CUST01124,Kisumu,Nyanza,SME Loan,SME,S. Kimani,2024-06-07,36,0.1318,111384.0,66049.83,90,Stage 2 - Underperforming
CUST01125,Westlands,Nairobi,Personal Loan,Retail,P. Njoroge,2023-07-06,36,0.1238,118153.64,107655.7,10,Stage 1 - Performing
CUST01126,Eldoret,Rift Valley,Motor Loan,Retail,P. Njoroge,2024-10-27,84,0.1349,536239.79,465501.78,120,Stage 3 - Non-Performing
CUST01127,Thika,Central,Mortgage,SME,P. Njoroge,2024-11-27,84,0.1747,117539.94,68749.78,0,Stage 1 - Performing
CUST01128,Nairobi CBD,Nairobi,Mortgage,Retail,M. Hassan,2024-10-06,36,0.1748,432112.3,43700.26,0,Stage 1 - Performing
CUST01129,Mombasa,Coast,SME Loan,Retail,F. Wanjiru,2023-07-11,36,0.1363,108081.67,35750.23,0,Stage 1 - Performing
CUST01130,Nakuru,Rift Valley,SME Loan,Retail,J. Mwangi,2024-03-11,48,0.1731,376423.13,173474.23,0,Stage 1 - Performing
CUST01131,Nairobi CBD,Nairobi,Motor Loan,Retail,P. Njoroge,2025-03-18,24,0.1856,445826.6,187295.81,1,Stage 1 - Performing
CUST01132,Thika,Central,SME Loan,SME,J. Mwangi,2024-04-04,84,0.1787,492085.29,435018.11,0,Stage 1 - Performing
CUST01133,Westlands,Nairobi,Overdraft,Retail,A. Otieno,2023-06-23,60,0.1488,319192.54,43584.51,150,Stage 3 - Non-Performing
CUST01134,Kisumu,Nyanza,SME Loan,Corporate,J. Mwangi,2023-04-19,24,0.1439,600862.24,516767.72,0,Stage 1 - Performing
CUST01135,Nakuru,Rift Valley,Overdraft,Retail,P. Njoroge,2024-06-29,12,0.1475,85573.71,31644.0,0,Stage 1 - Performing
